Date,종가,수익률,거래량,is_anomaly
2021-03-22,37646,0.0017295974029429,6735187,0
2021-03-23,37292,-0.0094033894703288,7054300,0
2021-03-24,37120,-0.0046122492759841,6020804,0
2021-03-25,37283,0.0043911637931035,10381983,0
2021-03-26,37626,0.0091999034412466,7042828,0
2021-03-29,37558,-0.0018072609365864,6811764,0
2021-03-30,37984,0.0113424569998401,5413090,0
2021-03-31,37880,-0.00273799494524,7681921,0
2021-04-01,38224,0.0090813093980992,5542622,0
2021-04-02,38651,0.0111709920468814,5680944,0
2021-04-05,38729,0.0020180590411631,5505624,0
2021-04-06,38784,0.001420124454543,5213439,0
2021-04-07,38878,0.0024236798679868,5421177,0
2021-04-08,38841,-0.0009516950460414,5653179,0
2021-04-09,38654,-0.0048145001416028,7628776,0
2021-04-12,38654,0.0,6252553,0
2021-04-13,39096,0.011434780359083,4975114,0
2021-04-14,39366,0.0069060773480662,7092943,0
2021-04-15,39403,0.0009398973733678,7093188,0
2021-04-16,39380,-0.000583711900109,6289260,0
2021-04-19,39375,-0.0001269680040629,5420799,0
2021-04-20,39621,0.006247619047619,5789546,0
2021-04-21,38910,-0.0179450291512076,12322317,0
2021-04-22,38972,0.0015934207144692,6635732,0
2021-04-23,38993,0.0005388484039823,4457988,0
2021-04-26,39350,0.0091554894468237,4993115,0
2021-04-27,39394,0.0011181702668361,4985652,0
2021-04-28,38976,-0.010610752906534,4125335,0
2021-04-29,38844,-0.0033866995073891,5405783,0
2021-04-30,38574,-0.0069508804448563,5225663,0
2021-05-03,38329,-0.0063514284232902,5322997,0
2021-05-04,38650,0.0083748597667563,4606050,0
2021-05-06,38881,0.0059767141009055,4263412,0
2021-05-07,39131,0.0064298757748,4976939,0
2021-05-10,39787,0.0167642022948557,5613054,0
2021-05-11,39088,-0.0175685525422877,5618424,0
2021-05-12,38442,-0.0165268112975849,7331817,0
2021-05-13,38000,-0.0114978409031788,6720308,0
2021-05-14,38355,0.0093421052631579,7349472,0
2021-05-17,38187,-0.0043801329683222,5455822,0
2021-05-18,38642,0.0119150496242177,4587252,0
2021-05-20,38520,-0.003157186481031,4405746,0
2021-05-21,38500,-0.0005192107995846,8618226,0
2021-05-24,38392,-0.0028051948051948,6381995,0
2021-05-25,38757,0.0095071889977078,6067176,0
2021-05-26,38677,-0.0020641432515416,5438964,0
2021-05-27,38610,-0.0017322956796028,13771180,0
2021-05-28,38848,0.0061642061642062,5450340,0
2021-05-31,38998,0.0038612026359143,4826281,0
2021-06-01,39219,0.0056669572798604,5535791,0
2021-06-02,39189,-0.0007649353629618,5062842,0
2021-06-03,39555,0.0093393554313709,4969999,0
2021-06-04,39405,-0.0037921880925293,5511776,0
2021-06-07,39545,0.0035528486232712,4438897,0
2021-06-08,39468,-0.0019471488178025,2968215,0
2021-06-09,39021,-0.0113256308908482,3614911,0
2021-06-10,39152,0.0033571666538529,5090860,0
2021-06-11,39440,0.0073559460563956,4575568,0
2021-06-14,39424,-0.0004056795131845,3236720,0
2021-06-15,39513,0.0022575081168831,3212171,0
2021-06-16,39755,0.0061245665983347,3841941,0
2021-06-17,39526,-0.005760281725569,5639564,0
2021-06-18,39644,0.0029853767140617,3846019,0
2021-06-21,39262,-0.0096357582484108,5821547,0
2021-06-22,39531,0.0068514084865773,4667481,0
2021-06-23,39738,0.0052363967519162,4581773,0
2021-06-24,39887,0.0037495596154815,3294949,0
2021-06-25,40088,0.0050392358412514,4323198,0
2021-06-28,40047,-0.0010227499501097,3671661,0
2021-06-29,39892,-0.0038704522186431,4116911,0
2021-06-30,40032,0.0035094755840769,3398786,0
2021-07-01,39801,-0.0057703836930456,4483359,0
2021-07-02,39751,-0.0012562498429687,3591619,0
2021-07-05,39937,0.0046791275691178,2899752,0
2021-07-06,40120,0.0045822169917619,4189889,0
2021-07-07,39869,-0.0062562313060817,3988655,0
2021-07-08,39454,-0.0104090897689934,5444117,0
2021-07-09,39035,-0.0106199624879607,8661922,0
2021-07-12,39387,0.0090175483540413,4106345,0
2021-07-13,39718,0.0084037880518952,3819275,0
2021-07-14,39582,-0.0034241401883277,3609235,0
2021-07-15,39850,0.0067707543833055,2969108,0
2021-07-16,39682,-0.004215809284818,3780039,0
2021-07-19,39233,-0.0113149538833727,4216368,0
2021-07-20,39107,-0.0032115820865088,4060021,0
2021-07-21,38905,-0.0051653156723859,5210959,0
2021-07-22,39391,0.0124919676134171,3850682,0
2021-07-23,39464,0.0018532152014418,5626270,0
2021-07-26,39039,-0.0107693087370768,3922034,0
2021-07-27,39103,0.0016393862547707,3780459,0
2021-07-28,39219,0.0029665243075978,3858234,0
2021-07-29,39276,0.0014533771896274,4174182,0
2021-07-30,38799,-0.0121448212648945,5287655,0
2021-08-02,38980,0.0046650686873372,5914321,0
2021-08-03,39322,0.0087737301180093,4836620,0
2021-08-04,39875,0.0140633741925639,7281228,0
2021-08-05,39802,-0.0018307210031347,5363975,0
2021-08-06,39615,-0.0046982563690266,3900655,0
2021-08-09,39431,-0.0046447052884008,4145922,0
2021-08-10,39175,-0.0064923537318353,3556340,0
2021-08-11,38823,-0.008985322271857,4814173,0
2021-08-12,38666,-0.0040439945393194,4702278,0
2021-08-13,38017,-0.0167847721512439,7405682,0
2021-08-17,37585,-0.0113633374542967,6172269,0
2021-08-18,37774,0.0050286018358387,5018736,0
2021-08-19,37021,-0.019934346375814,7054729,0
2021-08-20,36661,-0.0097242105831825,8775827,0
2021-08-23,36988,0.0089195602956819,5646030,0
2021-08-24,37694,0.0190872715475289,4426820,0
2021-08-25,37810,0.0030774128508515,3988014,0
2021-08-26,37529,-0.0074318963237238,3934005,0
2021-08-27,37504,-0.0006661515094993,5294178,0
2021-08-30,37595,0.0024264078498292,4404195,0
2021-08-31,38339,0.0197898656736268,4972863,0
2021-09-01,38395,0.001460653642505,4782707,0
2021-09-02,38043,-0.0091678603984893,6251913,0
2021-09-03,38290,0.0064926530504954,4694891,0
2021-09-06,38421,0.0034212588143118,4647203,0
2021-09-07,38191,-0.0059863095702871,3748726,0
2021-09-08,37859,-0.0086931476002199,4414178,0
2021-09-09,37189,-0.0176972450408092,4403901,0
2021-09-10,37363,0.0046788028718169,5074391,0
2021-09-13,37444,0.0021679201348927,4714937,0
2021-09-14,37685,0.0064362781754085,5459827,0
2021-09-15,37738,0.0014063951174208,4803594,0
2021-09-16,37408,-0.0087445015634108,5859146,0
2021-09-17,37504,0.0025662959794696,4521176,0
2021-09-23,37444,-0.0015998293515357,5679717,0
2021-09-24,37408,-0.0009614357440443,6539710,0
2021-09-27,37533,0.0033415312232678,4968759,0
2021-09-28,37044,-0.0130285348892974,5644913,0
2021-09-29,36553,-0.0132545081524673,11027429,0
2021-09-30,36706,0.0041857029518781,6881461,0
2021-10-01,36021,-0.0186617991609001,4997991,0
2021-10-05,35487,-0.0148246856000666,9328692,0
2021-10-06,34938,-0.0154704539690591,8238648,0
2021-10-07,35523,0.0167439464193714,5234270,0
2021-10-08,35445,-0.0021957604932015,4572862,0
2021-10-12,34838,-0.0171251234306671,5589706,0
2021-10-13,35189,0.0100752052356622,4429111,0
2021-10-14,35631,0.012560743414135,4559386,0
2021-10-15,35998,0.010300019645814,3883688,0
2021-10-18,35884,-0.0031668426023667,3656148,0
2021-10-19,36186,0.0084160071340988,4042050,0
2021-10-20,36026,-0.004421599513624,4003380,0
2021-10-21,35962,-0.0017764947537889,4078425,0
2021-10-22,35993,0.0008620210221901,2892428,0
2021-10-25,36181,0.0052232378518044,3706160,0
2021-10-26,36516,0.0092590033442967,3756931,0
2021-10-27,36211,-0.0083525030123781,2993936,0
2021-10-28,36110,-0.0027892076993178,3670743,0
2021-10-29,35531,-0.016034339518139,5706455,0
2021-11-01,35678,0.0041372322760406,4352483,0
2021-11-02,36152,0.013285498066035,3580036,0
2021-11-03,35640,-0.0141624253153352,4626526,0
2021-11-04,35840,0.005611672278339,5794534,0
2021-11-05,35687,-0.0042689732142857,5781002,0
2021-11-08,35640,-0.0013170061927312,5287369,0
2021-11-09,35730,0.0025252525252525,4754440,0
2021-11-10,35351,-0.0106073327735796,4950903,0
2021-11-11,35346,-0.0001414387146049,4451862,0
2021-11-12,35721,0.0106094041758615,3650523,0
2021-11-15,36134,0.0115618263766412,5490831,0
2021-11-16,36070,-0.0017711850334864,4611903,0
2021-11-17,35617,-0.0125589132242861,4369571,0
2021-11-18,35471,-0.0040991661285341,4697596,0
2021-11-19,35730,0.0073017394491274,4435095,0
2021-11-22,36559,0.0232017912118667,5249073,0
2021-11-23,36239,-0.0087529746437265,5215007,0
2021-11-24,36167,-0.001986809790557,5997039,0
2021-11-25,35900,-0.0073824204385213,4077236,0
2021-11-26,35240,-0.0183844011142061,5269713,0
2021-11-29,34963,-0.007860385925085,5409718,0
2021-11-30,34253,-0.0203071818779853,7879269,0
2021-12-01,35077,0.0240562870405511,5480773,0
2021-12-02,35630,0.0157653163041309,5692100,0
2021-12-03,35900,0.0075778838057816,6534704,0
2021-12-06,35968,0.0018941504178273,10188808,0
2021-12-07,36266,0.0082851423487544,5230057,0
2021-12-08,36426,0.0044118458059891,7335664,0
2021-12-09,36535,0.0029923680887278,7640538,0
2021-12-10,36336,-0.0054468318051184,2939153,0
2021-12-13,36362,0.0007155438132981,4902797,0
2021-12-14,36157,-0.0056377536989165,5213012,0
2021-12-15,36167,0.0002765716182204,3795770,0
2021-12-16,36376,0.0057787485829623,5269868,0
2021-12-17,36467,0.0025016494391907,3835066,0
2021-12-20,35795,-0.0184276194915951,4824767,0
2021-12-21,36070,0.0076826372398379,5459330,0
2021-12-22,36262,0.0053229830884391,5039931,0
2021-12-23,36439,0.0048811427941095,4917882,0
2021-12-24,36712,0.0074919728861932,4837154,0
2021-12-27,36497,-0.0058563957289169,3887312,0
2021-12-28,36793,0.0081102556374497,5270756,0
2021-12-29,36712,-0.0022015057211969,4488509,0
2021-12-30,36487,-0.0061287862279363,4023331,0
2022-01-03,36574,0.0023844108860691,5127854,0
2022-01-04,36549,-0.0006835456881938,4903872,0
2022-01-05,36030,-0.0142001149142247,9179278,0
2022-01-06,35668,-0.0100471829031362,10822135,0
2022-01-07,36115,0.0125322417853537,3833947,0
2022-01-10,35840,-0.0076145645853523,5187172,0
2022-01-11,35947,0.0029854910714286,4477129,0
2022-01-12,36535,0.016357415083317,4502695,0
2022-01-13,36349,-0.0050910086218693,4351829,0
2022-01-14,35786,-0.0154887342155217,4409768,0
2022-01-17,35526,-0.0072654110546023,6083630,0
2022-01-18,35250,-0.0077689579462928,5976349,0
2022-01-19,34994,-0.0072624113475177,6030959,0
2022-01-20,35199,0.0058581471109333,4815953,0
2022-01-21,34801,-0.0113071394073694,9531225,0
2022-01-24,34407,-0.0113215137496048,10696501,0
2022-01-25,33569,-0.0243555090533903,11844061,0
2022-01-26,33468,-0.0030087282909827,6132519,0
2022-01-27,32359,-0.0331361300346599,10897221,0
2022-01-28,33229,0.0268858740999413,11629748,0
2022-02-03,33549,0.0096301423455416,7162634,0
2022-02-04,33991,0.0131747593072819,5862366,0
2022-02-07,33640,-0.0103262628342796,7423520,0
2022-02-08,33705,0.0019322235434007,5143668,0
2022-02-09,34172,0.0138555110517726,5061170,0
2022-02-10,34456,0.0083108978110733,4865493,0
2022-02-11,34135,-0.0093162293940097,5028258,0
2022-02-14,33678,-0.0133880181631755,5718055,0
2022-02-15,33472,-0.006116752776293,5564439,0
2022-02-16,34076,0.0180449330783938,4413068,0
2022-02-17,34298,0.0065148491606996,8514234,0
2022-02-18,34167,-0.0038194646918188,5695086,0
2022-02-21,34192,0.0007317001785347,4170925,0
2022-02-22,33695,-0.0145355638745905,5312124,0
2022-02-23,33813,0.0035020032645793,4862151,0
2022-02-24,32929,-0.0261437908496732,10915760,1
2022-02-25,33301,0.0112970330104162,8534506,1
2022-02-28,33554,0.0075973694483648,6828679,1
2022-03-02,33416,-0.0041127734398282,5295083,1
2022-03-03,34054,0.019092650227436,4258708,1
2022-03-04,33525,-0.0155341516415105,8125623,1
2022-03-07,32773,-0.0224310216256524,15611180,1
2022-03-08,32347,-0.012998504866811,6644841,1
2022-03-10,33017,0.0207128945497263,3559539,0
2022-03-11,32894,-0.0037253536057182,10418320,0
2022-03-14,32834,-0.0018240408585152,9034325,0
2022-03-15,32549,-0.0086800268014862,13786938,0
2022-03-16,33036,0.0149620572060584,6112494,0
2022-03-17,33534,0.01507446422085,8636785,0
2022-03-18,33607,0.0021768950915488,4561280,0
2022-03-21,33265,-0.0101764513345433,5805931,0
2022-03-22,33565,0.0090184879001953,4719862,0
2022-03-23,33860,0.0087889170266646,6383608,0
2022-03-24,33705,-0.0045776727702303,5997703,0
2022-03-25,33565,-0.004153686396677,4524583,0
2022-03-28,33590,0.0007448234768359,4282563,0
2022-03-29,33764,0.0051801131289073,4408189,0
2022-03-30,33883,0.0035244639260751,4564439,0
2022-03-31,33991,0.0031874391287667,4697395,0
2022-04-01,33727,-0.0077667617898855,4253761,0
2022-04-04,33887,0.004743973670946,4846665,0
2022-04-05,33855,-0.0009443149290288,4684215,0
2022-04-06,33506,-0.0103086693250628,5459697,0
2022-04-07,33067,-0.0131021309616188,10676594,0
2022-04-08,33090,0.0006955575044607,6645472,0
2022-04-11,33090,0.0,9362011,0
2022-04-12,32778,-0.0094288304623753,10056123,0
2022-04-13,33401,0.0190066508023674,7122876,0
2022-04-14,33215,-0.0055686955480375,7751519,0
2022-04-15,32820,-0.0118922173716694,6778437,0
2022-04-18,32846,0.000792199878123,5755932,0
2022-04-19,33234,0.0118127016988369,3156898,0
2022-04-20,33206,-0.0008425106818318,2929025,0
2022-04-21,33350,0.0043365656809011,5963082,0
2022-04-22,32984,-0.0109745127436281,5413586,0
2022-04-25,32458,-0.0159471258792142,7018384,0
2022-04-26,32596,0.004251648283936,3003177,0
2022-04-27,32213,-0.0117499079641674,4610963,0
2022-04-28,32530,0.0098407475242914,7015637,0
2022-04-29,33020,0.0150630187519213,6632320,0
2022-05-02,32895,-0.0037855844942459,6174326,0
2022-05-03,32815,-0.0024319805441556,6336448,0
2022-05-04,32895,0.0024379094926101,5884754,0
2022-05-06,32438,-0.0138926888584891,6435022,0
2022-05-09,32131,-0.0094642086441827,7581374,0
2022-05-10,31964,-0.0051974728455386,8375354,0
2022-05-11,31960,-0.0001251407833813,6930466,0
2022-05-12,31435,-0.0164267834793492,7525467,0
2022-05-13,32180,0.0236996977890886,5568994,0
2022-05-16,32051,-0.0040087010565568,7806339,0
2022-05-17,32362,0.0097032853889114,4232345,0
2022-05-18,32424,0.0019158272047463,6747738,0
2022-05-19,31960,-0.0143103873673822,6407496,0
2022-05-20,32530,0.0178347934918647,4933458,0
2022-05-23,32638,0.0033200122963419,6218186,0
2022-05-24,32032,-0.0185673141736626,5732049,0
2022-05-25,32170,0.0043081918081917,7127757,0
2022-05-26,32061,-0.0033882499222878,7171705,0
2022-05-27,32401,0.0106047846293004,6228359,0
2022-05-30,32825,0.0130860158637078,5697920,0
2022-05-31,32955,0.0039603960396039,5804883,0
2022-06-02,32597,-0.0108632984372629,6304652,0
2022-06-03,32777,0.0055219805503574,6635428,0
2022-06-07,32170,-0.0185190835036763,3985988,0
2022-06-08,32240,0.0021759403170655,3918830,0
2022-06-09,32141,-0.0030707196029776,4947400,0
2022-06-10,31810,-0.0102983727948725,4643556,0
2022-06-13,30685,-0.0353662370323797,9983817,0
2022-06-14,30565,-0.0039107055564607,12905073,0
2022-06-15,30021,-0.0177981351218714,11154226,0
2022-06-16,30001,-0.0006662003264381,9721372,0
2022-06-17,29782,-0.0072997566747775,7716252,0
2022-06-20,29301,-0.0161506950507017,10154005,0
2022-06-21,29467,0.0056653356540732,7964588,0
2022-06-22,28721,-0.0253164556962025,10794814,0
2022-06-23,28492,-0.0079732599839837,13908644,0
2022-06-24,29089,0.0209532500350975,11060577,0
2022-06-27,29462,0.0128227164907697,9071908,0
2022-06-28,29690,0.0077387821600705,7139355,0
2022-06-29,29192,-0.0167733243516335,6537246,0
2022-06-30,28708,-0.0165798848999726,8402785,0
2022-07-01,28416,-0.010171380799777,6604401,0
2022-07-04,28425,0.000316722972973,9452363,0
2022-07-05,28876,0.0158663148636764,7667035,0
2022-07-06,28219,-0.0227524587893059,9647396,0
2022-07-07,28788,0.020163719479783,7139391,0
2022-07-08,28948,0.0055578713352786,9351428,0
2022-07-11,28783,-0.0056998756390769,6953167,0
2022-07-12,28510,-0.0094847653128582,5874908,0
2022-07-13,28657,0.0051560855840055,7238842,0
2022-07-14,28555,-0.0035593397773667,6239989,0
2022-07-15,28726,0.005988443354929,7677508,0
2022-07-18,29365,0.0222446564088283,7612415,0
2022-07-19,29268,-0.0033032521709518,4958783,0
2022-07-20,29486,0.0074484078174115,7206811,0
2022-07-21,29810,0.0109882656175812,5874111,0
2022-07-22,29618,-0.006440791680644,6606626,0
2022-07-25,29737,0.0040178269970962,5238387,0
2022-07-26,29843,0.0035645828429229,2414349,0
2022-07-27,29853,0.0003350869550649,2223039,0
2022-07-28,30050,0.0065990017753658,7750290,0
2022-07-29,30181,0.004359400998336,8898919,0
2022-08-01,30166,-0.0004970014247374,6445149,0
2022-08-02,30002,-0.0054365842339056,6702129,0
2022-08-03,30213,0.0070328644757016,5890156,0
2022-08-04,30366,0.0050640452785224,7905594,0
2022-08-05,30566,0.0065863136402555,6605533,0
2022-08-08,30512,-0.0017666688477393,5754609,0
2022-08-09,30608,0.0031463030938647,6470062,0
2022-08-10,30250,-0.0116962885520125,6784069,0
2022-08-11,30754,0.0166611570247934,7402570,0
2022-08-12,30869,0.0037393509787344,6799791,0
2022-08-16,30948,0.0025592017882016,7216768,0
2022-08-17,30789,-0.0051376502520357,7509844,0
2022-08-18,30674,-0.0037351001981227,8030355,0
2022-08-19,30497,-0.0057703592619156,4792335,0
2022-08-22,30101,-0.0129848837590582,6136426,0
2022-08-23,29725,-0.0124912793594896,6525127,0
2022-08-24,29843,0.0039697224558452,6160339,0
2022-08-25,30196,0.0118285695137887,5734401,0
2022-08-26,30213,0.0005629884752946,5299302,0
2022-08-29,29486,-0.0240624896567702,7167583,0
2022-08-30,29810,0.0109882656175812,4715212,0
2022-08-31,30036,0.007581348540758,8370690,0
2022-09-01,29354,-0.0227060860300971,14453201,0
2022-09-02,29191,-0.0055529059072016,10874090,0
2022-09-05,29191,0.0,7722541,0
2022-09-06,29191,0.0,7979756,0
2022-09-07,28768,-0.014490767702374,10143438,0
2022-09-08,28824,0.0019466073414904,6794164,0
2022-09-13,29733,0.0315362198168194,5930692,0
2022-09-14,29145,-0.0197760064574714,8300516,0
2022-09-15,28982,-0.0055927260250471,7852034,0
2022-09-16,28776,-0.0071078600510662,8635728,0
2022-09-19,28571,-0.0071239922157353,6551716,0
2022-09-20,28670,0.0034650519757797,5526002,0
2022-09-21,28404,-0.009277990931287,7535895,0
2022-09-22,28096,-0.0108435431629347,13804948,0
2022-09-23,27753,-0.0122081435079726,9739776,0
2022-09-26,27072,-0.0245378877959139,11137872,0
2022-09-27,27123,0.0018838652482269,9263816,0
2022-09-28,26456,-0.0245916749622091,13566358,0
2022-09-29,26465,0.0003401874811006,8430292,0
2022-09-30,26348,-0.0044209333081428,8087710,0
2022-10-04,26985,0.0241764080765143,4774883,0
2022-10-05,26990,0.0001852881230313,11341396,0
2022-10-06,27290,0.0111152278621711,13123504,0
2022-10-07,27188,-0.0037376328325393,10945000,0
2022-10-11,26632,-0.0204501986170368,11582954,0
2022-10-12,26861,0.0085986782817661,10251115,0
2022-10-13,26432,-0.015971110531998,11749515,0
2022-10-14,27077,0.0244022397094429,11549922,0
2022-10-17,27094,0.000627839125457,7832053,0
2022-10-18,27444,0.012917989222706,7393993,0
2022-10-19,27220,-0.0081620754991983,8608286,0
2022-10-20,26954,-0.009772226304188,9062885,0
2022-10-21,27010,0.0020776137122504,6948828,0
2022-10-24,27261,0.0092928544983339,8070187,0
2022-10-25,27304,0.0015773449249845,6545887,0
2022-10-26,27492,0.0068854380310576,4042071,0
2022-10-27,27972,0.0174596246180707,8482320,0
2022-10-28,27609,-0.0129772629772629,9002328,0
2022-10-31,28024,0.0150313303632874,7015886,0
2022-11-01,28449,0.0151655723665429,7973670,0
2022-11-02,28396,-0.0018629828816478,6745966,0
2022-11-03,28236,-0.0056345964220312,7332676,0
2022-11-04,28486,0.0088539453180336,8285836,0
2022-11-07,28789,0.0106368040440918,8617811,0
2022-11-08,29206,0.0144846990169855,9709234,0
2022-11-09,29496,0.0099294665479696,9325198,0
2022-11-10,29125,-0.0125779766748033,9669729,0
2022-11-11,30293,0.0401030042918455,17253387,1
2022-11-14,30104,-0.0062390651305581,12045104,0
2022-11-15,30190,0.0028567632208345,7316444,0
2022-11-16,30132,-0.0019211659489897,9863255,0
2022-11-17,29735,-0.01317536174167,6959668,0
2022-11-18,29667,-0.0022868673280646,8145279,0
2022-11-21,29440,-0.0076515994202311,11297971,0
2022-11-22,29231,-0.0070991847826087,8249326,0
2022-11-23,29425,0.0066367897095549,7952542,0
2022-11-24,29702,0.0094137638062872,12267019,0
2022-11-25,29578,-0.0041748030435661,4836412,0
2022-11-28,29221,-0.0120697815944282,6957782,0
2022-11-29,29551,0.0112932480065706,6988549,0
2022-11-30,29996,0.0150587120571215,4428285,0
2022-12-01,30175,0.0059674623283103,8064404,0
2022-12-02,29500,-0.0223695111847556,8677699,0
2022-12-05,29408,-0.0031186440677966,10488569,0
2022-12-06,29030,-0.0128536452665941,5448195,0
2022-12-07,28868,-0.0055804340337581,3330791,0
2022-12-08,28868,0.0,7812948,0
2022-12-09,29206,0.0117084661216571,5658886,0
2022-12-12,29023,-0.0062658357871669,5857824,0
2022-12-13,29000,-0.0007924749336732,6461098,0
2022-12-14,29328,0.0113103448275861,5244802,0
2022-12-15,28841,-0.0166052918712493,7698296,0
2022-12-16,28704,-0.0047501820325231,6223110,0
2022-12-19,28709,0.0001741917502786,4497615,0
2022-12-20,28473,-0.0082204186840363,6182497,0
2022-12-21,28401,-0.0025287114108102,6092258,0
2022-12-22,28771,0.0130277102918912,4935400,0
2022-12-23,28275,-0.0172395815230613,7635932,0
2022-12-26,28317,0.0014854111405835,6377761,0
2022-12-27,28520,0.0071688385069039,3099825,0
2022-12-28,28181,-0.0118863955119215,7739674,0
2022-12-29,27676,-0.0179198750931478,5866323,0
2023-01-02,27513,-0.0058895794189911,5989214,0
2023-01-03,27513,0.0,9856157,0
2023-01-04,28093,0.0210809435539562,8617278,0
2023-01-05,28317,0.0079735165343679,8665794,0
2023-01-06,28619,0.0106649715718472,7846474,0
2023-01-09,29394,0.0270799119466089,8449407,0
2023-01-10,29430,0.0012247397428046,7986811,0
2023-01-11,29483,0.0018008834522595,6414783,0
2023-01-12,29566,0.0028151816300918,5792199,0
2023-01-13,29784,0.0073733342352702,6660280,0
2023-01-16,30020,0.0079237174321784,6921111,0
2023-01-17,29784,-0.0078614257161891,4987012,0
2023-01-18,29586,-0.0066478646253022,6000625,0
2023-01-19,29774,0.0063543567903738,6008058,0
2023-01-20,29968,0.0065157519983878,7220226,0
2023-01-25,30441,0.0157835024025627,4720983,0
2023-01-26,30860,0.0137643310009527,4029375,0
2023-01-27,31105,0.0079390797148413,4377694,0
2023-01-30,30612,-0.0158495418742967,7385068,0
2023-01-31,30140,-0.0154187900169867,8332127,0
2023-02-01,30467,0.0108493696084936,6840942,0
2023-02-02,30795,0.0107657465454427,9410248,0
2023-02-03,30922,0.0041240461113816,5907761,0
2023-02-06,30219,-0.0227346225987969,9872019,0
2023-02-07,30407,0.006221251530494,5738962,0
2023-02-08,30880,0.0155556286381426,8033171,0
2023-02-09,30780,-0.0032383419689119,7075380,0
2023-02-10,30701,-0.0025666016894086,8565012,0
2023-02-13,30520,-0.00589557343409,10891556,0
2023-02-14,30701,0.0059305373525557,7428631,0
2023-02-15,30122,-0.0188593205433047,12264100,0
2023-02-16,30720,0.0198525994289888,7549110,0
2023-02-17,30448,-0.0088541666666667,7751069,0
2023-02-20,30552,0.0034156594850236,6493826,0
2023-02-21,30511,-0.0013419743388322,5778498,0
2023-02-22,29979,-0.0174363344367605,9117533,0
2023-02-23,30360,0.0127088962273591,13410718,0
2023-02-24,30088,-0.0089591567852437,7397849,0
2023-02-27,29820,-0.0089072055304439,12034652,0
2023-02-28,29903,0.0027833668678738,8325809,0
2023-03-02,29979,0.0025415510149482,10565720,0
2023-03-03,30047,0.002268254444778,7622617,0
2023-03-06,30467,0.0139781009751389,9805261,0
2023-03-07,30307,-0.0052515836807036,6444118,0
2023-03-08,29876,-0.0142211370310488,11654464,0
2023-03-09,29786,-0.0030124514660596,7175980,0
2023-03-10,29460,-0.0109447391391929,8830227,0
2023-03-13,29699,0.0081126951799048,9275474,0
2023-03-14,29005,-0.0233677901612848,13116456,0
2023-03-15,29371,0.0126185140493018,9025195,0
2023-03-16,29263,-0.0036770964556875,9061398,0
2023-03-17,29598,0.011447903495882,7447600,0
2023-03-20,29385,-0.0071964321913642,6214606,0
2023-03-21,29460,0.0025523226135784,6044920,0
2023-03-22,29829,0.0125254582484723,6669743,0
2023-03-23,29917,0.0029501491836803,5822080,0
2023-03-24,29816,-0.0033760069525687,7460738,0
2023-03-27,29679,-0.0045948484035417,5996592,0
2023-03-28,30028,0.0117591563058054,6227380,0
2023-03-29,30074,0.0015319035566805,4306238,0
2023-03-30,30284,0.0069827758196447,7943418,0
2023-03-31,30640,0.0117553823801346,5487181,0
2023-04-03,30487,-0.0049934725848563,5825349,0
2023-04-04,30626,0.0045593203660576,8521412,0
2023-04-05,30800,0.0056814471364199,6742464,0
2023-04-06,30252,-0.0177922077922078,7178048,0
2023-04-07,30766,0.0169906121909295,7027036,0
2023-04-10,31063,0.0096535136189299,8652891,0
2023-04-11,31470,0.013102404790265,5869470,0
2023-04-12,31569,0.0031458531935175,5437994,0
2023-04-13,31629,0.0019005986885869,6505421,0
2023-04-14,31742,0.0035726706503524,7033344,0
2023-04-17,31752,0.0003150400100813,5637898,0
2023-04-18,31706,-0.0014487276392037,7779673,0
2023-04-19,31728,0.0006938749763452,6121050,0
2023-04-20,31634,-0.0029626828038326,6650983,0
2023-04-21,31475,-0.0050262375924637,5242363,0
2023-04-24,31259,-0.0068625893566321,5250538,0
2023-04-25,30865,-0.0126043699414568,3538634,0
2023-04-26,30833,-0.0010367730439008,2688067,0
2023-04-27,30938,0.003405442220997,6866647,0
2023-04-28,31001,0.002036330725968,9898470,0
2023-05-02,31337,0.0108383600529016,6993307,0
2023-05-03,31057,-0.0089351246130772,6915776,0
2023-05-04,30938,-0.0038316643590816,7678606,0
2023-05-08,31327,0.0125735341651043,6889136,0
2023-05-09,31234,-0.0029686851597663,4782586,0
2023-05-10,31039,-0.0062431965166165,6752692,0
2023-05-11,30952,-0.0028029253519765,5365701,0
2023-05-12,30805,-0.0047492892220212,6558910,0
2023-05-15,30891,0.0027917545852946,7232015,0
2023-05-16,30977,0.0027839823896926,5957356,0
2023-05-17,31075,0.0031636375375279,4229227,0
2023-05-18,31376,0.0096862429605792,5202400,0
2023-05-19,31817,0.0140553289138194,5483897,0
2023-05-22,32022,0.0064430964578683,4164293,0
2023-05-23,32116,0.0029354818562239,5297547,0
2023-05-24,31999,-0.0036430439656246,4804714,0
2023-05-25,31969,-0.0009375292977905,5534390,0
2023-05-26,32078,0.003409553004473,6277703,0
2023-05-30,32511,0.0134983477772927,4317387,0
2023-05-31,32279,-0.0071360462612654,5932972,0
2023-06-01,32175,-0.0032219089810713,5044819,0
2023-06-02,32587,0.0128049728049728,6412591,0
2023-06-05,32680,0.0028538987939976,4459758,0
2023-06-07,32610,-0.0021419828641371,2992094,0
2023-06-08,32568,-0.0012879484820607,4205463,0
2023-06-09,32999,0.0132338491771064,5041007,0
2023-06-12,32787,-0.0064244371041546,6519469,0
